Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,Audi,ADX,AUDI,A6 quattro,D3UB-CAQ,0,1.984,DADXV02.03UB,Car,211,4,CAEB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4250,3.08,26.9,1,Not eqipped,DADX10021191,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0243000,0.7100000,358.0000000,0.0120000,,0.0037000,0.01000,24.8,MPG,23.7000000,24.0000000,27.5000000,,,,,34.396,0.43044,0.017460,-10.341,0.30023,0.016471,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A6 quattro,D3UB-CAQ,0,1.984,DADXV02.03UB,Car,211,4,CAEB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4250,3.08,26.9,1,Not eqipped,DADX10021192,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0099000,0.1700000,219.0000000,0.0020000,,0.0044000,0.01000,40.5,MPG,,,,,,,,34.396,0.43044,0.017460,-10.341,0.30023,0.016471,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024731,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0018000,0,297.0000000,0.0652000,0.0010000,0.0015000,,34.3,MPG,21.4000000,41.4000000,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024731,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0018000,0,297.0000000,0.0652000,0.0010000,0.0015000,,34.3,MPG,21.4000000,41.4000000,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024731,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0018000,0,297.0000000,0.0652000,0.0010000,0.0015000,,34.3,MPG,21.4000000,41.4000000,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025147,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0269000,0.2330000,329.0000000,0.0366000,0.0010000,0.0145000,0.01000,30.9,MPG,27.9000000,30.6000000,34.1000000,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025147,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0269000,0.2330000,329.0000000,0.0366000,0.0010000,0.0145000,0.01000,30.9,MPG,27.9000000,30.6000000,34.1000000,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025147,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0269000,0.2330000,329.0000000,0.0366000,0.0010000,0.0145000,0.01000,30.9,MPG,27.9000000,30.6000000,34.1000000,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024733,MFR,No,,,,,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0352000,0.3700000,409.0000000,0.1700000,0.0020000,0.0156000,,24.8,MPG,20.6000000,24.6000000,29.7000000,,,,,40.308,0.43768,0.018246,-16.975,0.29842,0.016133,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024733,MFR,No,,,,,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0352000,0.3700000,409.0000000,0.1700000,0.0020000,0.0156000,,24.8,MPG,20.6000000,24.6000000,29.7000000,,,,,40.308,0.43768,0.018246,-16.975,0.29842,0.016133,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024733,MFR,No,,,,,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0352000,0.3700000,409.0000000,0.1700000,0.0020000,0.0156000,,24.8,MPG,20.6000000,24.6000000,29.7000000,,,,,40.308,0.43768,0.018246,-16.975,0.29842,0.016133,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024734,MFR,No,,,,,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0049000,0.0020000,358.0000000,0.0721000,0.0010000,0.0059000,,28.4,MPG,,,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024734,MFR,No,,,,,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0049000,0.0020000,358.0000000,0.0721000,0.0010000,0.0059000,,28.4,MPG,,,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024734,MFR,No,,,,,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0049000,0.0020000,358.0000000,0.0721000,0.0010000,0.0059000,,28.4,MPG,,,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024736,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0021000,0.0020000,309.0000000,0.0384000,0,0.0014000,,32.9,MPG,19.6000000,40.8000000,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024736,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0021000,0.0020000,309.0000000,0.0384000,0,0.0014000,,32.9,MPG,19.6000000,40.8000000,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024736,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0021000,0.0020000,309.0000000,0.0384000,0,0.0014000,,32.9,MPG,19.6000000,40.8000000,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025148,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0027000,0.0030000,194.0000000,0,0,0.0021000,0.01000,52.5,MPG,,,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025148,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0027000,0.0030000,194.0000000,0,0,0.0021000,0.01000,52.5,MPG,,,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025148,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0027000,0.0030000,194.0000000,0,0,0.0021000,0.01000,52.5,MPG,,,,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025149,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0259000,0.2090000,333.0000000,0.0380000,0.0030000,0.0147000,0.01000,30.5,MPG,27.9000000,29.9000000,34.2000000,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025149,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0259000,0.2090000,333.0000000,0.0380000,0.0030000,0.0147000,0.01000,30.5,MPG,27.9000000,29.9000000,34.2000000,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025149,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0259000,0.2090000,333.0000000,0.0380000,0.0030000,0.0147000,0.01000,30.5,MPG,27.9000000,29.9000000,34.2000000,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022688,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0012000,0,319.0000000,0.0660000,0.0020000,0.0011000,,31.9,MPG,18.8000000,39.7000000,,,,,,40.690,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022690,MFR,No,,,,,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0451000,0.3200000,409.0000000,,,0.0160000,,24.8,MPG,20.7000000,24.8000000,29.3000000,,,,,44.759,0.39789,0.016453,-8.882,0.25067,0.014084,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022691,MFR,No,,,,,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0082000,0,372.0000000,0.1040000,0.0010000,0.0068000,,27.4,MPG,,,,,,,,40.690,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022693,MFR,No,,,,,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0022000,0,329.0000000,0.0410000,0.0020000,0.0015000,,30.9,MPG,18.5000000,38.2000000,,,,,,40.690,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10023009,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0369000,0.2700000,333.0000000,0.0230000,0,0.0263000,0.01000,30.5,MPG,27.3000000,30.6000000,33.1000000,,,,,40.690,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10023010,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0035000,0,198.0000000,0,0,0.0033000,0.01000,51.4,MPG,,,,,,,,40.690,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10023011,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0382000,0.2700000,345.0000000,0.0280000,0.0010000,0.0284000,0.01000,29.4,MPG,26.7000000,30.3000000,30.2000000,,,,,40.690,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,0,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.20,25.7,1,Not eqipped,DADX10022555,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0368000,1.1500000,387.0000000,0.0160000,,0.0068000,,22.9,MPG,14.5000000,27.5000000,,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,0,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.20,25.7,1,Not eqipped,DADX10022712,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0227000,0.5500000,384.0000000,0.0220000,,0.0045000,0.01000,23.2,MPG,21.3000000,22.9000000,25.3000000,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.20,25.7,1,Not eqipped,DADX10022562,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.3290000,1.5200000,475.0000000,0.0290000,,0.0271000,,18.6,MPG,15.0000000,18.6000000,22.5000000,,,,,55.640,0.20292,0.025544,10.633,0.21088,0.023560,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.20,25.7,1,Not eqipped,DADX10022565,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0399000,1.3600000,388.0000000,0.0170000,,0.0078000,,22.9,MPG,14.1000000,27.9000000,,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.20,25.7,1,Not eqipped,DADX10022566,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0159000,0.3000000,464.0000000,0.0220000,,0.0018000,,19.2,MPG,,,,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.20,25.7,1,Not eqipped,DADX10022713,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0255000,0.6700000,396.0000000,0.0190000,,0.0051000,0.01000,22.5,MPG,21.2000000,22.1000000,24.2000000,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.20,25.7,1,Not eqipped,DADX10022714,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0272000,0.3000000,251.0000000,0.0070000,,0.0079000,0.01000,35.5,MPG,,,,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,0,1.984,DADXT02.04UB,Truck,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10021373,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0254000,0.4600000,358.0000000,0.0260000,0.0030000,0.0036000,0.01000,24.8,MPG,23.8000000,24.5000000,26.3000000,,,,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,0,1.984,DADXT02.04UB,Truck,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10021451,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0073000,0.1100000,230.0000000,0.0060000,,0.0030000,0.01000,38.6,MPG,,,,,,,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,1,1.984,DADXJ02.0FUB,Both,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10022545,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0028000,0.1300000,229.0000000,0.0034000,,0.0030000,0.01000,27.1,MPG,,,,,,,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,1,1.984,DADXJ02.0FUB,Both,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10022548,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0139000,0.1630000,357.0000000,0.0279000,0,0.0061000,0.01000,17.4,MPG,16.3000000,16.8000000,19.6000000,,,,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024442,MFR,No,,,,,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0311000,0.2400000,417.0000000,,,0.0052000,,24.4,MPG,19.2000000,25.3000000,28.2000000,,,,,46.243,0.47747,0.025672,-5.584,0.46991,0.022855,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024442,MFR,No,,,,,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0311000,0.2400000,417.0000000,,,0.0052000,,24.4,MPG,19.2000000,25.3000000,28.2000000,,,,,46.243,0.47747,0.025672,-5.584,0.46991,0.022855,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024442,MFR,No,,,,,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0311000,0.2400000,417.0000000,,,0.0052000,,24.4,MPG,19.2000000,25.3000000,28.2000000,,,,,46.243,0.47747,0.025672,-5.584,0.46991,0.022855,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024445,MFR,No,,,,,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0035000,0,361.0000000,0.0940000,0.0010000,0.0029000,,28.2,MPG,,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024445,MFR,No,,,,,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0035000,0,361.0000000,0.0940000,0.0010000,0.0029000,,28.2,MPG,,,,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,DPF,Diesel Particulate Filter,N,,,N,No averaging
