MDLYR_DT,GBE_INDX_NUM,OV_ID,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,TRNS
2009,22,HBF-HG66,N,243,,M5
2009,22,HBE-HG96,N,243,,S5
2009,22,HBE-HG96,N,243,,S5
2009,30,HBF-FH94,N,245,,S5
2009,30,HBF-FH94,N,245,,S5
2009,30,HBE-FH96,N,245,,S5
2009,30,HBE-FH96,N,245,,S5
2009,40,HBE-FM99,N,256,,S5
2009,40,HBE-FM99,N,256,,S5
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,EDV-07-147/148-P7,N,631,,M6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,17,FEDV-07-147/148-P7,N,631,,S6
2009,123,16X5HV553A,N,103,,L4
2009,123,16X5HV553A,N,103,,L4
2009,175,16X5NV547M,N,103,,M5
2009,175,16X5NV547M,N,103,,M5
2009,175,16X5NV547M,N,103,,M5
2009,175,16X5NV547M,N,103,,M5
2009, Inc.",1,281,N,412,102
2009, Inc.",1,281,N,412,102
2009, Inc.",3,281,N,430,102
2009, Inc.",3,281,N,430,102
2009,1,EDV-07-SP02,N,344,,M6
2009,1,EDV-07-SP02,N,344,,M6
